,RECV_CPLT_DM,EVT_CL_CD,HPPN_PNU_ADDR,HPPN_X,HPPN_Y,RECV_year,RECV_month,RECV_day,RECV_hour,RECV_minute,RECV_second,total_address,city,cluster
12176,20/09/07 08:46:25,401,세종특별자치시 세종시 어진동(행정:도담동) 530,127.261134,36.50817,20,9,7,8,46,25,"각원사길, 동남구, 천안시, 충청남도, 31090, 대한민국",세종특별자치시,34
12182,20/09/08 12:49:04,401,세종특별자치시 세종시 조치원읍 정리(행정:조치원읍) 86-1,127.298436,36.60016,20,9,8,12,49,4,"중반3길, 변동, 서구, 대전, 35318, 대한민국",세종특별자치시,25
12185,20/09/08 09:45:21,401,세종특별자치시 세종시 조치원읍 정리(행정:조치원읍) 102-18,127.298158,36.599326,20,9,8,9,45,21,"20, 관평2로, 관평동, 유성구, 대전, 34018, 대한민국",세종특별자치시,25
12186,20/09/08 10:05:46,401,세종특별자치시 세종시 나성동(행정:새롬동) 740,127.256385,36.488783,20,9,8,10,5,46,"킹덤퓌페, 40, 문정로, 둔산2동, 탄방동, 서구, 대전, 35262, 대한민국",세종특별자치시,43
12187,20/09/08 11:30:53,401,세종특별자치시 세종시 아름동(행정:아름동) 1352,127.247996,36.511475,20,9,8,11,30,53,"신부11길, 신부동, 동남구, 천안시, 충청남도, 31124, 대한민국",세종특별자치시,33
12189,20/09/08 21:55:09,401,세종특별자치시 세종시 조치원읍 죽림리(조치원읍) 167,127.29648196,36.59114609,20,9,8,21,55,9,"성정동, 성정1동, 성정동, 서북구, 천안시, 충청남도, 31143, 대한민국",세종특별자치시,16
12190,20/09/08 21:55:47,401,세종특별자치시 세종시 조치원읍 죽림리(조치원읍) 163-3,127.29657806,36.59136663,20,9,8,21,55,47,"대전제일교회, 동산초교로23번길, 홍도동, 동구, 대전, 34554, 대한민국",세종특별자치시,16
12191,20/09/08 21:58:21,401,세종특별자치시 세종시 조치원읍 죽림리(조치원읍) 160-1,127.2973309,36.59209473,20,9,8,21,58,21,"홍도로129번길, 중리동, 대덕구, 대전, 34395, 대한민국",세종특별자치시,16
12192,20/09/07 18:14:09,401,세종특별자치시 세종시 보람동(행정:보람동) ,127.289354,36.477979,20,9,7,18,14,9,"금강산보석사우나, 동서1로, 석남동, 서산시, 충청남도, 31998, 대한민국",세종특별자치시,23
12193,20/09/07 16:35:52,401,세종특별자치시 세종시 보람동(보람동) 673-1,127.29371189,36.48065328,20,9,7,16,35,52,"주공로, 보령명천주공2단지아파트, 보령시, 충청남도, 33475, 대한민국",세종특별자치시,23
12194,20/09/07 11:50:58,401,세종특별자치시 세종시 연서면 봉암리(행정:연서면) 220-6,127.283687,36.562636,20,9,7,11,50,58,"103, 문화로, 모종동, 아산시, 충청남도, 31524, 대한민국",세종특별자치시,10
12196,20/09/07 15:25:34,401,세종특별자치시 세종시 보람동(행정:보람동) 627-5,127.287965,36.478783,20,9,7,15,25,34,"114, 용운로205번길, 용운동, 동구, 대전, 34522, 대한민국",세종특별자치시,23
12198,20/09/10 21:40:38,401,세종특별자치시 세종시 부강면 부강리(행정:부강면) 415-5,127.366569,36.530001,20,9,10,21,40,38,"도마5길, 도마1동, 도마동, 서구, 대전, 35332, 대한민국",세종특별자치시,4
12199,20/09/10 19:18:25,401,세종특별자치시 세종시 장군면 도계리(행정:장군면) 156-4,127.205861,36.497726,20,9,10,19,18,25,"신부11길, 신부동, 동남구, 천안시, 충청남도, 31124, 대한민국",세종특별자치시,7
12202,20/09/10 01:30:35,401,세종특별자치시 나성동 361-80 ,127.25715,36.49169,20,9,10,1,30,35,"계족로489번길, 용전동, 동구, 대전, 34541, 대한민국",세종특별자치시,43
12203,20/09/10 11:13:29,401,세종특별자치시 세종시 나성동(행정:새롬동) 720,127.26179855,36.48044619,20,9,10,11,13,29,"복지관사거리, 연암율금로, 성환읍, 서북구, 천안시, 충청남도, 31018, 대한민국",세종특별자치시,44
12204,20/09/10 11:36:09,401,세종특별자치시 세종시 나성동(행정:새롬동) 740,127.256385,36.488783,20,9,10,11,36,9,"sante pc, 은구비로, 노은1동, 노은동, 유성구, 대전, 34083, 대한민국",세종특별자치시,43
12207,20/09/10 07:50:50,401,세종특별자치시 세종시 새롬동(새롬동) 398-1,127.243674,36.488922,20,9,10,7,50,50,"세종로, 새롬동, 세종, 30125, 대한민국",세종특별자치시,31
12210,20/09/09 20:21:33,401,세종특별자치시 세종시 전의면 유천리(전의면) 843-29,127.1763889,36.6813889,20,9,9,20,21,33,"당진 대덕수청지구 한성 필하우스, 당진시, 충청남도, 31774, 대한민국",세종특별자치시,2
12211,20/09/09 20:58:31,401,세종특별자치시 세종시 부강면 부강리(행정:부강면) ,127.368097,36.526502,20,9,9,20,58,31,"성제삼거리, 월하천로, 연서면, 세종, 30043, 대한민국",세종특별자치시,4
12212,20/09/09 00:50:29,401,세종특별자치시 세종시 종촌동(종촌동) 649-1,127.24971742,36.5059253,20,9,9,0,50,29,"기성동, 서구, 대전, 32840, 대한민국",세종특별자치시,38
12213,20/09/09 00:50:42,401,세종특별자치시 세종시 종촌동(종촌동) 652,127.24992316,36.50505231,20,9,9,0,50,42,"갤러리모텔, 계룡로921번길, 문화1동, 대사동, 중구, 대전, 34944, 대한민국",세종특별자치시,38
12215,20/09/09 15:32:39,401,세종특별자치시 세종시 연서면 월하리(행정:연서면) ,127.291686,36.575468,20,9,9,15,32,39,"워커힐모텔, 읍내6로, 읍내동, 서산시, 충청남도, 31997, 대한민국",세종특별자치시,11
12220,20/09/10 15:13:50,401,세종특별자치시 세종시 고운동(행정:고운동) 1375,127.236109,36.519141,20,9,10,15,13,50,"갈마역로11번길, 갈마2동, 갈마동, 서구, 대전, 35230, 대한민국",세종특별자치시,30
12221,20/09/10 15:56:59,401,세종특별자치시 세종시 다정동(새롬동) 583-4,127.24900181,36.49367328,20,9,10,15,56,59,"갈마역로11번길, 갈마2동, 갈마동, 서구, 대전, 35230, 대한민국",세종특별자치시,37
12225,20/09/10 13:34:38,401,세종특별자치시 세종시 고운동(행정:고운동) 2043,127.24057572,36.50015019,20,9,10,13,34,38,"이순신대로, 용두리, 아산시, 충청남도, 31476, 대한민국",세종특별자치시,40
12226,20/09/10 16:08:08,401,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 254-1,127.29290609,36.60548856,20,9,10,16,8,8,"1, 불당33길, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국",세종특별자치시,18
12228,20/09/10 17:57:00,401,세종특별자치시 세종시 소담동(행정:소담동) ,127.308158,36.48009,20,9,10,17,57,0,"계백로, 관저2동, 서구, 대전, 35371, 대한민국",세종특별자치시,20
12231,20/09/10 13:01:12,401,세종특별자치시 세종시 고운동(고운동) 379-2,127.247987,36.527256,20,9,10,13,1,12,"오룡역 6번출구, 동서대로, 용두동, 중구, 대전, 34871, 대한민국",세종특별자치시,17
12232,20/09/10 14:17:18,401,세종특별자치시 세종시 금남면 용포리(행정:금남면) 89-7,127.2798,36.463342,20,9,10,14,17,18,"하상수치과, 옥천로176번길, 판암1동, 판암동, 동구, 대전, 34675, 대한민국",세종특별자치시,26
12233,20/09/10 17:07:05,401,세종특별자치시 전동면 노장리 641 ,127.26761,36.6533,20,9,10,17,7,5,"대전로, 인동, 신인동, 동구, 대전, 34632, 대한민국",세종특별자치시,3
12237,20/09/09 10:12:28,401,세종특별자치시 세종시 한솔동(행정:한솔동) 941,127.25916588,36.48132381,20,9,9,10,12,28,"논산대교, 대교동, 원봉리, 논산시, 충청남도, 32968, 대한민국",세종특별자치시,44
12243,20/09/11 09:04:18,401,세종특별자치시 세종시 금남면 두만리(금남면) 195-4,127.286417,36.433561,20,9,11,9,4,18,"서부대로, 봉명동, 동남구, 천안시, 충청남도, 31148, 대한민국",세종특별자치시,6
12247,20/09/11 14:12:17,401,세종특별자치시 세종시 전의면 읍내리(행정:전의면) 214-8,127.205027,36.680178,20,9,11,14,12,17,"직산역 1번출구, 천안대로, 직산읍, 서북구, 천안시, 충청남도, 31050, 대한민국",세종특별자치시,0
12248,20/09/11 15:09:29,401,세종특별자치시 세종시 나성동(행정:새롬동) 361-22,127.258162,36.491033,20,9,11,15,9,29,"용운동, 동구, 대전, 34660, 대한민국",세종특별자치시,43
12250,20/09/11 16:04:00,401,세종특별자치시 세종시 전의면 유천리(행정:전의면) 77-10,127.16091,36.688235,20,9,11,16,4,0,"밀레니엄, 296, 한누리대로, 나성동, 새롬동, 세종, 30128, 대한민국",세종특별자치시,2
12252,20/09/11 15:12:01,401,세종특별자치시 세종시 연동면 응암리(행정:연동면) ,127.354681,36.533806,20,9,11,15,12,1,"광장로, 불당동, 서북구, 천안시, 충청남도, 31169, 대한민국",세종특별자치시,4
12254,20/09/12 12:22:35,401,세종특별자치시 세종시 금남면 용포리(행정:금남면) 135-2,127.281233,36.465353,20,9,12,12,22,35,"104, 미라6길, 쌍용1동, 쌍용동, 서북구, 천안시, 충청남도, 31155, 대한민국",세종특별자치시,26
12255,20/09/12 13:29:25,401,세종특별자치시 연동면 합강리 10-38 ,127.32367,36.52996,20,9,12,13,29,25,"계백로, 고양리, 논산시, 충청남도, 32913, 대한민국",세종특별자치시,5
12256,20/09/11 20:10:21,401,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 267-8,127.291103,36.604131,20,9,11,20,10,21,"성정공원6길, 성정2동, 성정동, 서북구, 천안시, 충청남도, 31110, 대한민국",세종특별자치시,18
12257,20/09/11 23:28:14,401,세종특별자치시 세종시 부강면 부강리(행정:부강면) 500,127.365486,36.526113,20,9,11,23,28,14,"유등천동로, 용두동, 중구, 대전, 34875, 대한민국",세종특별자치시,4
12260,20/09/11 20:18:20,401,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍) 267-8,127.291103,36.604131,20,9,11,20,18,20,"오정로, 오정동, 대덕구, 대전, 34439, 대한민국",세종특별자치시,18
12262,20/09/11 20:52:33,401,세종특별자치시 세종시 나성동(행정:새롬동) 730,127.255829,36.492838,20,9,11,20,52,33,"학나래교, 한솔동, 세종, 30154, 대한민국",세종특별자치시,43
12269,20/09/13 14:06:06,401,세종특별자치시 세종시 부강면 부강리(행정:부강면) 449,127.3676,36.53103,20,9,13,14,6,6,"서경주유소, 충서로, 궁평리, 예산군, 충청남도, 31552, 대한민국",세종특별자치시,4
12271,20/09/12 15:11:56,401,세종특별자치시 세종시 보람동(행정:보람동) 667,127.28887912,36.47734742,20,9,12,15,11,56,"업성1길, 업성동, 서북구, 천안시, 충청남도, 31076, 대한민국",세종특별자치시,23
12272,20/09/12 15:20:02,401,세종특별자치시 세종시 보람동(행정:보람동) 628-5,127.288904,36.477368,20,9,12,15,20,2,"서천도서관, 서문로5번길, 군사리, 서천군, 충청남도, 33643, 대한민국",세종특별자치시,23
12274,20/09/12 16:11:20,401,세종특별자치시 세종시 조치원읍 교리(행정:조치원읍) 10-4,127.29802299,36.60435699,20,9,12,16,11,20,"대천항1길, 보령시, 충청남도, 33489, 대한민국",세종특별자치시,24
12277,20/09/13 20:12:59,401,세종특별자치시 세종시 조치원읍 상리(조치원읍) 168-1,127.305343,36.603312,20,9,13,20,12,59,"Nonghyup Hanaro-mart, 무령로, 옥룡동, 공주시, 충청남도, 32557, 대한민국",세종특별자치시,21
12279,20/09/13 17:14:35,401,세종특별자치시 조치원읍 번암리 137-3 ,127.2925,36.58305,20,9,13,17,14,35,"서대전여자고등학교, 배재로197번길, 도마2동, 도마동, 서구, 대전, 35326, 대한민국",세종특별자치시,12
12282,20/09/13 17:46:31,401,세종특별자치시 세종시 조치원읍 서창리(조치원읍) 202-8,127.29114695,36.61362495,20,9,13,17,46,31,"무령로, 옥룡동, 공주시, 충청남도, 32557, 대한민국",세종특별자치시,8
12283,20/09/13 19:54:07,401,세종특별자치시 세종시 전의면 유천리(전의면) 360-5,127.1694444,36.6813889,20,9,13,19,54,7,"202, 둔산로, 둔산3동, 둔산동, 서구, 대전, 35248, 대한민국",세종특별자치시,2
12284,20/09/13 15:28:07,401,세종특별자치시 세종시 전의면 유천리(행정:전의면) 360,127.170023,36.681625,20,9,13,15,28,7,"백룡로6번길, 자양동, 대동, 동구, 대전, 34645, 대한민국",세종특별자치시,2
12285,20/09/13 17:39:09,401,세종특별자치시 세종시 조치원읍 서창리(행정:조치원읍) 202,127.291297,36.613186,20,9,13,17,39,9,"유등천동로, 용두동, 중구, 대전, 34875, 대한민국",세종특별자치시,8
12286,20/09/13 19:49:26,401,세종특별자치시 세종시 전의면 유천리(전의면) 360-5,127.1694444,36.6813889,20,9,13,19,49,26,"유등천동로, 용두동, 중구, 대전, 34875, 대한민국",세종특별자치시,2
12287,20/09/12 23:26:58,401,세종특별자치시 세종시 소담동(소담동) 501,127.3011111,36.4863889,20,9,12,23,26,58,"우암로, 가양2동, 가양동, 동구, 대전, 34507, 대한민국",세종특별자치시,22
12288,20/09/14 21:56:34,401,세종특별자치시 세종시 보람동(행정:보람동) 670,127.291076,36.477785,20,9,14,21,56,34,"홍성읍, 홍성군, 충청남도, 32236, 대한민국",세종특별자치시,23
12290,20/09/14 16:09:59,401,세종특별자치시 세종시 조치원읍 번암리(조치원읍) 161-1,127.29290874,36.5826758,20,9,14,16,9,59,"송산로, 매곡리, 당진시, 충청남도, 31714, 대한민국",세종특별자치시,12
12293,20/09/14 18:25:28,401,세종특별자치시 세종시 아름동(행정:아름동) ,127.24983,36.511836,20,9,14,18,25,28,"성거길, 성거읍, 서북구, 천안시, 충청남도, 31046, 대한민국",세종특별자치시,33
12295,20/09/14 18:23:56,401,세종특별자치시 세종시 부강면 부강리(행정:부강면) 412-2,127.36448796,36.53090175,20,9,14,18,23,56,"티롤모텔, 둔산중로58번길, 관저2동, 둔산동, 서구, 대전, 35241, 대한민국",세종특별자치시,4
12296,20/09/14 13:51:12,401,세종특별자치시 세종시 반곡동(소담동) 203-34,127.30974343,36.48201064,20,9,14,13,51,12,"갑천도시고속도로, 신대동, 회덕동, 대덕구, 대전, 34348, 대한민국",세종특별자치시,20
12298,20/09/14 16:07:55,401,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) ,127.29302,36.5828,20,9,14,16,7,55,"이태하가정의학과전문의, 매죽헌로, 인천리, 논산시, 충청남도, 33023, 대한민국",세종특별자치시,12
12299,20/09/14 17:30:48,401,세종특별자치시 세종시 조치원읍 침산리(조치원읍) 89,127.29256192,36.60315423,20,9,14,17,30,48,"유성대로694번길, 구암동, 온천1동, 온천동, 유성구, 대전, 34179, 대한민국",세종특별자치시,18
12300,20/09/14 16:10:53,401,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) ,127.29302,36.5828,20,9,14,16,10,53,"1522, 동방로, 세교리, 아산시, 충청남도, 31469, 대한민국",세종특별자치시,12
12303,20/09/15 09:42:22,401,세종특별자치시 세종시 한솔동(한솔동) 978,127.25513972,36.47432647,20,9,15,9,42,22,"성동로13번길, 자양동, 동구, 대전, 34645, 대한민국",세종특별자치시,13
12310,20/09/14 07:27:44,401,세종특별자치시 세종시 금남면 용포리(행정:금남면) 148-3,127.282694,36.465134,20,9,14,7,27,44,"천안두정초등학교, 두정역서2길, 두정동, 서북구, 천안시, 충청남도, 31103, 대한민국",세종특별자치시,26
12312,20/09/14 11:37:48,401,세종특별자치시 세종시 연서면 월하리(행정:연서면) ,127.291686,36.575468,20,9,14,11,37,48,"계백로, 감곡리, 논산시, 충청남도, 32913, 대한민국",세종특별자치시,11
12314,20/09/14 11:25:22,401,세종특별자치시 세종시 보람동(행정:보람동) 670,127.291076,36.477785,20,9,14,11,25,22,"서해로, 신시리, 당진시, 충청남도, 31800, 대한민국",세종특별자치시,23
12320,20/09/15 16:16:38,401,세종특별자치시 세종시 가람동(한솔동) 467-1,127.247622,36.472764,20,9,15,16,16,38,"태안고용복지센터, 336, 동백로, 동문리, 태안군, 충청남도, 32144, 대한민국",세종특별자치시,13
12323,20/09/16 18:42:18,401,세종특별자치시  나성동(한솔동) 361-197 ,127.25657565,36.49160295,20,9,16,18,42,18,"화성 휴게소 (목포 방향), 서해안고속도로, 팔탄면, 화성시, 경기도, 18531, 대한민국",세종특별자치시,43
12326,20/09/16 22:56:15,401,세종특별자치시 세종시 고운동(행정:고운동) 1370,127.234609,36.519363,20,9,16,22,56,15,"연세가정의학과의원, 쌍용대로, 성정2동, 성정동, 서북구, 천안시, 충청남도, 31109, 대한민국",세종특별자치시,30
